photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52636814413,40.864863,-73.882337,"['newyorkcity', 'nyc', 'bronx', 'newyorkbotanicalgarden', 'newyorkbotanicalgardens', 'botanicalgarden', 'botanicgarden', 'holidaytrainshow', 'garden', 'gardens', 'holidays', 'hollowsidewalks', 'nybg', 'modeltrains', 'plant', 'plants', 'flower', 'flowers', 'holidays2022', 'holidays22', 'botanicgardens']",2023-01-15 14:42:50,https://www.flickr.com/photos/hollowsidewalks/52636814413/,7735863@N05,hollow sidewalks,,,117709,-9999.0,-9999.0
52636522198,40.722258,-74.047462,[],2020-11-29 15:50:36,https://www.flickr.com/photos/missbanana/52636522198/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636516518,40.722327,-74.047434,[],2020-11-20 14:05:25,https://www.flickr.com/photos/missbanana/52636516518/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636292184,40.722758,-74.047700,[],2020-11-14 13:08:17,https://www.flickr.com/photos/missbanana/52636292184/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52635480582,40.722294,-74.047517,[],2020-09-13 16:48:25,https://www.flickr.com/photos/missbanana/52635480582/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52635467767,40.737555,-74.008187,[],2020-09-11 17:58:47,https://www.flickr.com/photos/missbanana/52635467767/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636363535,40.722297,-74.047531,[],2020-07-30 16:44:59,https://www.flickr.com/photos/missbanana/52636363535/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636358860,40.722363,-74.047531,[],2020-07-20 08:22:12,https://www.flickr.com/photos/missbanana/52636358860/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636387073,40.719475,-74.001848,[],2020-07-10 17:47:15,https://www.flickr.com/photos/missbanana/52636387073/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636164329,40.719922,-74.043198,[],2020-07-10 21:04:13,https://www.flickr.com/photos/missbanana/52636164329/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52636327200,40.882079,-74.151298,"['2022drumcorpsgrandprix', 'readingbuccaneers', 'dca', 'drumcorps']",2022-07-09 20:48:16,https://www.flickr.com/photos/avatar1/52636327200/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52635570985,40.858178,-73.927119,"['fortgeorgehill', 'fortgeorge', 'nyc']",2022-12-07 13:41:49,https://www.flickr.com/photos/petegardner/52635570985/,28668614@N07,pete gardner,pete gardner,"london, UK",3016,-0.1275862,51.5072178
52633597142,40.748529,-74.027713,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'hoboken', 'newjersey', 'historic', 'old', 'building', 'buildings', 'architecture', 'stone', 'brownstone']",2022-09-25 11:44:53,https://www.flickr.com/photos/billy_wilson/52633597142/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52633932061,40.882079,-74.151298,"['2022drumcorpsgrandprix', 'dca', 'drumcorps', 'bushwackers']",2022-07-09 20:25:53,https://www.flickr.com/photos/avatar1/52633932061/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52634207680,40.732995,-74.002028,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'nyc', 'manhattan', 'historic', 'old', 'architecture', 'building', 'buildings', 'brick', 'greenwichvillage']",2022-09-19 18:59:31,https://www.flickr.com/photos/billy_wilson/52634207680/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52634285723,40.882079,-74.151298,"['2022drumcorpsgrandprix', 'dca', 'hurricanes', 'drumcorps']",2022-07-09 20:15:50,https://www.flickr.com/photos/avatar1/52634285723/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52633778931,40.882079,-74.151298,"['2022drumcorpsgrandprix', 'dca', 'hurricanes', 'drumcorps']",2022-07-09 20:12:47,https://www.flickr.com/photos/avatar1/52633778931/,93073021@N00,smata2,,,350317,-9999.0,-9999.0
52634138073,40.722350,-74.047478,[],2020-06-11 18:33:52,https://www.flickr.com/photos/missbanana/52634138073/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52633125042,40.722302,-74.047509,[],2020-06-02 21:07:33,https://www.flickr.com/photos/missbanana/52633125042/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52633791015,40.866211,-73.875053,"['newyorkcity', 'newyorkbotanicalgarden', 'fall', 'fallcolors', 'bronx', 'newyork', 'unitedstates']",2022-11-04 08:06:23,https://www.flickr.com/photos/fabianmichelangeli/52633791015/,14479922@N00,Fabian A. M.,Fabian Michelangeli,,7244,-9999.0,-9999.0
