photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52728202327,42.998816,-89.192742,"['iphone12', 'iphone', 'sunset', 'driving']",2023-02-18 17:13:30,https://www.flickr.com/photos/kysaant/52728202327/,58318215@N08,BenG94,Ben Gauger,,22808,-999.0,-999.0
52725508925,43.044280,-89.380367,"['madcitymodelrailroadshow', 'hoscale', 'hogauge', 'modelrailroad', 'modelrailway']",2023-02-18 14:05:52,https://www.flickr.com/photos/paulfortini/52725508925/,52209513@N03,trainphotoz,Paul Fortini,,5450,-999.0,-999.0
52725339979,43.044066,-89.380345,"['madcity', 'madcitymodelrailroadshow', 'modelrailroad', 'modelrailways']",2023-02-18 14:06:34,https://www.flickr.com/photos/paulfortini/52725339979/,52209513@N03,trainphotoz,Paul Fortini,,5450,-999.0,-999.0
52722595738,43.026266,-89.430101,"['madison', 'wisconsin', 'cats']",2023-03-02 00:11:26,https://www.flickr.com/photos/patchey/52722595738/,65518523@N00,BarbPatch,Barbara Patch,"Madison, WI, USA",7492,,
52713785539,43.065933,-89.492278,"['invasion', '24', 'february', '2022', 'ukraine', 'flag']",2023-02-25 15:35:25,https://www.flickr.com/photos/ggppix/52713785539/,32928504@N06,ggppix,Gary Price,"Madison, Wisconsin, United States",1395,,
52712995206,43.028124,-89.501778,[],2023-02-26 11:39:52,https://www.flickr.com/photos/8053172@N07/52712995206/,8053172@N07,dragonspics,,,924,-999.0,-999.0
52710352603,43.120848,-89.314989,[],2023-02-24 17:40:08,https://www.flickr.com/photos/31005574@N03/52710352603/,31005574@N03,nogrodsmithy,Brother Bear,"Madison WI, USA",18771,,
52709070532,43.074938,-89.391414,"['usa', 'madison', 'wisconsin', 'danecounty', 'selfscore33']",2023-02-24 15:54:47,https://www.flickr.com/photos/kevinborland/52709070532/,15605437@N08,Kevin Borland,Kevin Borland,"Kenansville, USA",32853,,
52710005645,43.075138,-89.391742,"['usa', 'madison', 'wisconsin', 'danecounty', 'redrocksaloon', 'restaurant', 'bar']",2023-02-24 14:33:02,https://www.flickr.com/photos/kevinborland/52710005645/,15605437@N08,Kevin Borland,Kevin Borland,"Kenansville, USA",32853,,
52709591091,43.074905,-89.390909,"['usa', 'madison', 'wisconsin', 'danecounty']",2023-02-24 15:56:00,https://www.flickr.com/photos/kevinborland/52709591091/,15605437@N08,Kevin Borland,Kevin Borland,"Kenansville, USA",32853,,
52699516601,43.196977,-89.621456,"['startraiils', 'longexposure', 'nightscape', 'starscape', 'uh82nvme', 'uh82nvmyphotography', 'irix', 'irixexpedition', 'ruins', 'canon', 'canonphotography', 'photography', 'photographer']",2023-02-18 01:43:02,https://www.flickr.com/photos/uh82nvme/52699516601/,102275626@N08,UH82NVMy Photography,UH82NVME,,357,-999.0,-999.0
