,ZCTA5_x,ZCTA5_y,visitor_flows_x,latitude,longitude,latitude_y,longitude_y
367,53529,53575,0,43.2414003,-89.5025641,42.9205564,-89.3795835
368,53529,53583,0,43.2414003,-89.5025641,43.2327288,-89.8692203
369,53529,53589,4,43.2414003,-89.5025641,42.9196358,-89.2277026
370,53529,53590,136,43.2414003,-89.5025641,43.1912263,-89.18964299999999
371,53529,53593,9,43.2414003,-89.5025641,42.999243,-89.5686271
372,53529,53594,0,43.2414003,-89.5025641,43.1893806,-88.96053649999999
373,53529,53597,99,43.2414003,-89.5025641,43.192794,-89.4553088
374,53529,53598,23,43.2414003,-89.5025641,43.2066938,-89.336925
375,53529,53703,11,43.2414003,-89.5025641,43.0833196,-89.3724769
376,53529,53704,115,43.2414003,-89.5025641,43.1438143,-89.35114949999999
377,53529,53705,30,43.2414003,-89.5025641,43.0716332,-89.46003689999999
378,53529,53706,1,43.2414003,-89.5025641,43.1054334,-89.42692869999999
379,53529,53711,17,43.2414003,-89.5025641,43.01563729999999,-89.4318454
380,53529,53713,20,43.2414003,-89.5025641,43.0324123,-89.3843206
381,53529,53714,14,43.2414003,-89.5025641,43.099931,-89.3084607
382,53529,53715,11,43.2414003,-89.5025641,43.0592056,-89.4008958
383,53529,53716,11,43.2414003,-89.5025641,43.0709333,-89.32743909999999
384,53529,53717,12,43.2414003,-89.5025641,43.0718858,-89.5167298
385,53529,53718,41,43.2414003,-89.5025641,43.0850514,-89.25622390000001
386,53529,53719,16,43.2414003,-89.5025641,43.0282084,-89.5214505
387,53529,53726,1,43.2414003,-89.5025641,43.06903430000001,-89.4245627
388,53529,53792,0,43.2414003,-89.5025641,43.0772547,-89.430773
389,53529,53911,0,43.2414003,-89.5025641,43.3084717,-89.3795835
390,53529,53925,0,43.2414003,-89.5025641,43.3447367,-89.0370477
391,53531,53508,1,43.0743333,-89.1134166,42.8824665,-89.5686271
392,53531,53515,0,43.0743333,-89.1134166,43.1163045,-89.7567693
393,53531,53516,0,43.0743333,-89.1134166,42.8052388,-89.9066314
394,53531,53517,0,43.0743333,-89.1134166,43.029068,-89.8224054
395,53531,53521,3,43.0743333,-89.1134166,42.8428148,-89.41746409999999
396,53531,53523,106,43.0743333,-89.1134166,42.9956897,-88.99880979999999
397,53531,53527,77,43.0743333,-89.1134166,43.0748965,-89.18964299999999
398,53531,53528,0,43.0743333,-89.1134166,43.1160103,-89.64399240000002
399,53531,53529,0,43.0743333,-89.1134166,43.2414003,-89.5025641
400,53531,53531,168,43.0743333,-89.1134166,43.0743333,-89.1134166
401,53531,53532,10,43.0743333,-89.1134166,43.2306919,-89.3037147
402,53531,53534,5,43.0743333,-89.1134166,42.8405704,-89.0752499
403,53531,53544,0,43.0743333,-89.1134166,42.8735021,-89.9159785
404,53531,53555,0,43.0743333,-89.1134166,43.3093378,-89.5686271
405,53531,53558,19,43.0743333,-89.1134166,43.007604,-89.294221
406,53531,53559,28,43.0743333,-89.1134166,43.15161519999999,-89.0752499
407,53531,53560,1,43.0743333,-89.1134166,43.1939017,-89.7942892
408,53531,53562,10,43.0743333,-89.1134166,43.1156039,-89.5308903
409,53531,53571,0,43.0743333,-89.1134166,43.2709121,-89.3594449
410,53531,53572,0,43.0743333,-89.1134166,42.9608139,-89.7192132
411,53531,53574,0,43.0743333,-89.1134166,42.8047254,-89.64399240000002
412,53531,53575,9,43.0743333,-89.1134166,42.9205564,-89.3795835
413,53531,53583,0,43.0743333,-89.1134166,43.2327288,-89.8692203
414,53531,53589,46,43.0743333,-89.1134166,42.9196358,-89.2277026
415,53531,53590,82,43.0743333,-89.1134166,43.1912263,-89.18964299999999
416,53531,53593,13,43.0743333,-89.1134166,42.999243,-89.5686271
417,53531,53594,0,43.0743333,-89.1134166,43.1893806,-88.96053649999999
418,53531,53597,5,43.0743333,-89.1134166,43.192794,-89.4553088
419,53531,53598,0,43.0743333,-89.1134166,43.2066938,-89.336925
420,53531,53703,20,43.0743333,-89.1134166,43.0833196,-89.3724769
421,53531,53704,176,43.0743333,-89.1134166,43.1438143,-89.35114949999999
422,53531,53705,28,43.0743333,-89.1134166,43.0716332,-89.46003689999999
423,53531,53706,5,43.0743333,-89.1134166,43.1054334,-89.42692869999999
424,53531,53711,24,43.0743333,-89.1134166,43.01563729999999,-89.4318454
425,53531,53713,31,43.0743333,-89.1134166,43.0324123,-89.3843206
426,53531,53714,37,43.0743333,-89.1134166,43.099931,-89.3084607
427,53531,53715,26,43.0743333,-89.1134166,43.0592056,-89.4008958
428,53531,53716,50,43.0743333,-89.1134166,43.0709333,-89.32743909999999
429,53531,53717,9,43.0743333,-89.1134166,43.0718858,-89.5167298
430,53531,53718,71,43.0743333,-89.1134166,43.0850514,-89.25622390000001
431,53531,53719,30,43.0743333,-89.1134166,43.0282084,-89.5214505
432,53531,53726,0,43.0743333,-89.1134166,43.06903430000001,-89.4245627
433,53531,53792,0,43.0743333,-89.1134166,43.0772547,-89.430773
434,53531,53911,0,43.0743333,-89.1134166,43.3084717,-89.3795835
435,53531,53925,0,43.0743333,-89.1134166,43.3447367,-89.0370477
436,53532,53508,0,43.2306919,-89.3037147,42.8824665,-89.5686271
437,53532,53515,1,43.2306919,-89.3037147,43.1163045,-89.7567693
438,53532,53516,0,43.2306919,-89.3037147,42.8052388,-89.9066314
439,53532,53517,0,43.2306919,-89.3037147,43.029068,-89.8224054
440,53532,53521,0,43.2306919,-89.3037147,42.8428148,-89.41746409999999
441,53532,53523,4,43.2306919,-89.3037147,42.9956897,-88.99880979999999
442,53532,53527,8,43.2306919,-89.3037147,43.0748965,-89.18964299999999
443,53532,53528,6,43.2306919,-89.3037147,43.1160103,-89.64399240000002
444,53532,53529,104,43.2306919,-89.3037147,43.2414003,-89.5025641
445,53532,53531,7,43.2306919,-89.3037147,43.0743333,-89.1134166
446,53532,53532,1678,43.2306919,-89.3037147,43.2306919,-89.3037147
447,53532,53534,0,43.2306919,-89.3037147,42.8405704,-89.0752499
448,53532,53544,0,43.2306919,-89.3037147,42.8735021,-89.9159785
449,53532,53555,26,43.2306919,-89.3037147,43.3093378,-89.5686271
450,53532,53558,6,43.2306919,-89.3037147,43.007604,-89.294221
451,53532,53559,8,43.2306919,-89.3037147,43.15161519999999,-89.0752499
452,53532,53560,2,43.2306919,-89.3037147,43.1939017,-89.7942892
453,53532,53562,84,43.2306919,-89.3037147,43.1156039,-89.5308903
454,53532,53571,16,43.2306919,-89.3037147,43.2709121,-89.3594449
455,53532,53572,0,43.2306919,-89.3037147,42.9608139,-89.7192132
456,53532,53574,0,43.2306919,-89.3037147,42.8047254,-89.64399240000002
457,53532,53575,18,43.2306919,-89.3037147,42.9205564,-89.3795835
458,53532,53583,0,43.2306919,-89.3037147,43.2327288,-89.8692203
459,53532,53589,9,43.2306919,-89.3037147,42.9196358,-89.2277026
460,53532,53590,911,43.2306919,-89.3037147,43.1912263,-89.18964299999999
461,53532,53593,38,43.2306919,-89.3037147,42.999243,-89.5686271
462,53532,53594,0,43.2306919,-89.3037147,43.1893806,-88.96053649999999
463,53532,53597,298,43.2306919,-89.3037147,43.192794,-89.4553088
464,53532,53598,152,43.2306919,-89.3037147,43.2066938,-89.336925
465,53532,53703,125,43.2306919,-89.3037147,43.0833196,-89.3724769
466,53532,53704,903,43.2306919,-89.3037147,43.1438143,-89.35114949999999
467,53532,53705,145,43.2306919,-89.3037147,43.0716332,-89.46003689999999
468,53532,53706,25,43.2306919,-89.3037147,43.1054334,-89.42692869999999
469,53532,53711,104,43.2306919,-89.3037147,43.01563729999999,-89.4318454
470,53532,53713,88,43.2306919,-89.3037147,43.0324123,-89.3843206
471,53532,53714,139,43.2306919,-89.3037147,43.099931,-89.3084607
472,53532,53715,88,43.2306919,-89.3037147,43.0592056,-89.4008958
473,53532,53716,67,43.2306919,-89.3037147,43.0709333,-89.32743909999999
474,53532,53717,33,43.2306919,-89.3037147,43.0718858,-89.5167298
475,53532,53718,270,43.2306919,-89.3037147,43.0850514,-89.25622390000001
476,53532,53719,67,43.2306919,-89.3037147,43.0282084,-89.5214505
477,53532,53726,8,43.2306919,-89.3037147,43.06903430000001,-89.4245627
478,53532,53792,0,43.2306919,-89.3037147,43.0772547,-89.430773
479,53532,53911,0,43.2306919,-89.3037147,43.3084717,-89.3795835
480,53532,53925,0,43.2306919,-89.3037147,43.3447367,-89.0370477
481,53534,53508,0,42.8405704,-89.0752499,42.8824665,-89.5686271
482,53534,53515,0,42.8405704,-89.0752499,43.1163045,-89.7567693
483,53534,53516,0,42.8405704,-89.0752499,42.8052388,-89.9066314
484,53534,53517,0,42.8405704,-89.0752499,43.029068,-89.8224054
485,53534,53521,6,42.8405704,-89.0752499,42.8428148,-89.41746409999999
486,53534,53523,10,42.8405704,-89.0752499,42.9956897,-88.99880979999999
487,53534,53527,8,42.8405704,-89.0752499,43.0748965,-89.18964299999999
488,53534,53528,0,42.8405704,-89.0752499,43.1160103,-89.64399240000002
489,53534,53529,0,42.8405704,-89.0752499,43.2414003,-89.5025641
490,53534,53531,16,42.8405704,-89.0752499,43.0743333,-89.1134166
491,53534,53532,0,42.8405704,-89.0752499,43.2306919,-89.3037147
492,53534,53534,19,42.8405704,-89.0752499,42.8405704,-89.0752499
493,53534,53544,0,42.8405704,-89.0752499,42.8735021,-89.9159785
494,53534,53555,0,42.8405704,-89.0752499,43.3093378,-89.5686271
495,53534,53558,7,42.8405704,-89.0752499,43.007604,-89.294221
496,53534,53559,0,42.8405704,-89.0752499,43.15161519999999,-89.0752499
497,53534,53560,0,42.8405704,-89.0752499,43.1939017,-89.7942892
498,53534,53562,14,42.8405704,-89.0752499,43.1156039,-89.5308903
499,53534,53571,0,42.8405704,-89.0752499,43.2709121,-89.3594449
500,53534,53572,0,42.8405704,-89.0752499,42.9608139,-89.7192132
501,53534,53574,0,42.8405704,-89.0752499,42.8047254,-89.64399240000002
502,53534,53575,16,42.8405704,-89.0752499,42.9205564,-89.3795835
503,53534,53583,0,42.8405704,-89.0752499,43.2327288,-89.8692203
504,53534,53589,125,42.8405704,-89.0752499,42.9196358,-89.2277026
505,53534,53590,6,42.8405704,-89.0752499,43.1912263,-89.18964299999999
506,53534,53593,7,42.8405704,-89.0752499,42.999243,-89.5686271
507,53534,53594,0,42.8405704,-89.0752499,43.1893806,-88.96053649999999
508,53534,53597,3,42.8405704,-89.0752499,43.192794,-89.4553088
509,53534,53598,0,42.8405704,-89.0752499,43.2066938,-89.336925
510,53534,53703,6,42.8405704,-89.0752499,43.0833196,-89.3724769
511,53534,53704,26,42.8405704,-89.0752499,43.1438143,-89.35114949999999
512,53534,53705,14,42.8405704,-89.0752499,43.0716332,-89.46003689999999
513,53534,53706,6,42.8405704,-89.0752499,43.1054334,-89.42692869999999
514,53534,53711,7,42.8405704,-89.0752499,43.01563729999999,-89.4318454
515,53534,53713,6,42.8405704,-89.0752499,43.0324123,-89.3843206
516,53534,53714,4,42.8405704,-89.0752499,43.099931,-89.3084607
517,53534,53715,7,42.8405704,-89.0752499,43.0592056,-89.4008958
518,53534,53716,9,42.8405704,-89.0752499,43.0709333,-89.32743909999999
519,53534,53717,11,42.8405704,-89.0752499,43.0718858,-89.5167298
520,53534,53718,9,42.8405704,-89.0752499,43.0850514,-89.25622390000001
521,53534,53719,17,42.8405704,-89.0752499,43.0282084,-89.5214505
522,53534,53726,0,42.8405704,-89.0752499,43.06903430000001,-89.4245627
523,53534,53792,0,42.8405704,-89.0752499,43.0772547,-89.430773
524,53534,53911,0,42.8405704,-89.0752499,43.3084717,-89.3795835
525,53534,53925,0,42.8405704,-89.0752499,43.3447367,-89.0370477
526,53544,53508,0,42.8735021,-89.9159785,42.8824665,-89.5686271
527,53544,53515,0,42.8735021,-89.9159785,43.1163045,-89.7567693
528,53544,53516,0,42.8735021,-89.9159785,42.8052388,-89.9066314
529,53544,53517,0,42.8735021,-89.9159785,43.029068,-89.8224054
530,53544,53521,0,42.8735021,-89.9159785,42.8428148,-89.41746409999999
531,53544,53523,0,42.8735021,-89.9159785,42.9956897,-88.99880979999999
532,53544,53527,0,42.8735021,-89.9159785,43.0748965,-89.18964299999999
533,53544,53528,0,42.8735021,-89.9159785,43.1160103,-89.64399240000002
534,53544,53529,0,42.8735021,-89.9159785,43.2414003,-89.5025641
535,53544,53531,0,42.8735021,-89.9159785,43.0743333,-89.1134166
536,53544,53532,0,42.8735021,-89.9159785,43.2306919,-89.3037147
537,53544,53534,0,42.8735021,-89.9159785,42.8405704,-89.0752499
538,53544,53544,0,42.8735021,-89.9159785,42.8735021,-89.9159785
539,53544,53558,0,42.8735021,-89.9159785,43.007604,-89.294221
540,53544,53559,0,42.8735021,-89.9159785,43.15161519999999,-89.0752499
541,53544,53562,0,42.8735021,-89.9159785,43.1156039,-89.5308903
542,53544,53572,0,42.8735021,-89.9159785,42.9608139,-89.7192132
543,53544,53574,0,42.8735021,-89.9159785,42.8047254,-89.64399240000002
544,53544,53575,0,42.8735021,-89.9159785,42.9205564,-89.3795835
545,53544,53589,0,42.8735021,-89.9159785,42.9196358,-89.2277026
546,53544,53590,0,42.8735021,-89.9159785,43.1912263,-89.18964299999999
547,53544,53593,0,42.8735021,-89.9159785,42.999243,-89.5686271
548,53544,53594,0,42.8735021,-89.9159785,43.1893806,-88.96053649999999
549,53544,53597,0,42.8735021,-89.9159785,43.192794,-89.4553088
550,53544,53598,0,42.8735021,-89.9159785,43.2066938,-89.336925
551,53544,53703,0,42.8735021,-89.9159785,43.0833196,-89.3724769
552,53544,53704,0,42.8735021,-89.9159785,43.1438143,-89.35114949999999
553,53544,53705,0,42.8735021,-89.9159785,43.0716332,-89.46003689999999
554,53544,53706,0,42.8735021,-89.9159785,43.1054334,-89.42692869999999
555,53544,53711,0,42.8735021,-89.9159785,43.01563729999999,-89.4318454
556,53544,53713,0,42.8735021,-89.9159785,43.0324123,-89.3843206
557,53544,53714,0,42.8735021,-89.9159785,43.099931,-89.3084607
558,53544,53715,0,42.8735021,-89.9159785,43.0592056,-89.4008958
559,53544,53716,0,42.8735021,-89.9159785,43.0709333,-89.32743909999999
560,53544,53717,0,42.8735021,-89.9159785,43.0718858,-89.5167298
561,53544,53718,0,42.8735021,-89.9159785,43.0850514,-89.25622390000001
562,53544,53719,0,42.8735021,-89.9159785,43.0282084,-89.5214505
563,53544,53726,0,42.8735021,-89.9159785,43.06903430000001,-89.4245627
564,53544,53792,0,42.8735021,-89.9159785,43.0772547,-89.430773
565,53544,53925,0,42.8735021,-89.9159785,43.3447367,-89.0370477
566,53555,53508,0,43.3093378,-89.5686271,42.8824665,-89.5686271
567,53555,53515,0,43.3093378,-89.5686271,43.1163045,-89.7567693
568,53555,53516,0,43.3093378,-89.5686271,42.8052388,-89.9066314
569,53555,53517,0,43.3093378,-89.5686271,43.029068,-89.8224054
570,53555,53521,0,43.3093378,-89.5686271,42.8428148,-89.41746409999999
571,53555,53523,0,43.3093378,-89.5686271,42.9956897,-88.99880979999999
572,53555,53527,0,43.3093378,-89.5686271,43.0748965,-89.18964299999999
573,53555,53528,1,43.3093378,-89.5686271,43.1160103,-89.64399240000002
574,53555,53529,4,43.3093378,-89.5686271,43.2414003,-89.5025641
575,53555,53531,0,43.3093378,-89.5686271,43.0743333,-89.1134166
576,53555,53532,41,43.3093378,-89.5686271,43.2306919,-89.3037147
577,53555,53534,0,43.3093378,-89.5686271,42.8405704,-89.0752499
578,53555,53544,0,43.3093378,-89.5686271,42.8735021,-89.9159785
579,53555,53555,1,43.3093378,-89.5686271,43.3093378,-89.5686271
580,53555,53558,0,43.3093378,-89.5686271,43.007604,-89.294221
581,53555,53559,0,43.3093378,-89.5686271,43.15161519999999,-89.0752499
582,53555,53560,0,43.3093378,-89.5686271,43.1939017,-89.7942892
583,53555,53562,2,43.3093378,-89.5686271,43.1156039,-89.5308903
584,53555,53571,0,43.3093378,-89.5686271,43.2709121,-89.3594449
585,53555,53572,2,43.3093378,-89.5686271,42.9608139,-89.7192132
586,53555,53574,0,43.3093378,-89.5686271,42.8047254,-89.64399240000002
587,53555,53575,0,43.3093378,-89.5686271,42.9205564,-89.3795835
588,53555,53583,0,43.3093378,-89.5686271,43.2327288,-89.8692203
589,53555,53589,0,43.3093378,-89.5686271,42.9196358,-89.2277026
590,53555,53590,31,43.3093378,-89.5686271,43.1912263,-89.18964299999999
591,53555,53593,2,43.3093378,-89.5686271,42.999243,-89.5686271
592,53555,53594,0,43.3093378,-89.5686271,43.1893806,-88.96053649999999
593,53555,53597,18,43.3093378,-89.5686271,43.192794,-89.4553088
594,53555,53598,6,43.3093378,-89.5686271,43.2066938,-89.336925
595,53555,53703,0,43.3093378,-89.5686271,43.0833196,-89.3724769
596,53555,53704,26,43.3093378,-89.5686271,43.1438143,-89.35114949999999
597,53555,53705,5,43.3093378,-89.5686271,43.0716332,-89.46003689999999
598,53555,53706,0,43.3093378,-89.5686271,43.1054334,-89.42692869999999
599,53555,53711,1,43.3093378,-89.5686271,43.01563729999999,-89.4318454
600,53555,53713,4,43.3093378,-89.5686271,43.0324123,-89.3843206
601,53555,53714,2,43.3093378,-89.5686271,43.099931,-89.3084607
602,53555,53715,3,43.3093378,-89.5686271,43.0592056,-89.4008958
603,53555,53716,2,43.3093378,-89.5686271,43.0709333,-89.32743909999999
604,53555,53717,3,43.3093378,-89.5686271,43.0718858,-89.5167298
605,53555,53718,10,43.3093378,-89.5686271,43.0850514,-89.25622390000001
606,53555,53719,5,43.3093378,-89.5686271,43.0282084,-89.5214505
607,53555,53726,0,43.3093378,-89.5686271,43.06903430000001,-89.4245627
608,53555,53792,0,43.3093378,-89.5686271,43.0772547,-89.430773
609,53555,53911,0,43.3093378,-89.5686271,43.3084717,-89.3795835
610,53555,53925,0,43.3093378,-89.5686271,43.3447367,-89.0370477
611,53558,53508,0,43.007604,-89.294221,42.8824665,-89.5686271
612,53558,53515,0,43.007604,-89.294221,43.1163045,-89.7567693
613,53558,53516,0,43.007604,-89.294221,42.8052388,-89.9066314
614,53558,53517,1,43.007604,-89.294221,43.029068,-89.8224054
615,53558,53521,7,43.007604,-89.294221,42.8428148,-89.41746409999999
616,53558,53523,6,43.007604,-89.294221,42.9956897,-88.99880979999999
617,53558,53527,21,43.007604,-89.294221,43.0748965,-89.18964299999999
618,53558,53528,4,43.007604,-89.294221,43.1160103,-89.64399240000002
619,53558,53529,0,43.007604,-89.294221,43.2414003,-89.5025641
620,53558,53531,11,43.007604,-89.294221,43.0743333,-89.1134166
621,53558,53532,8,43.007604,-89.294221,43.2306919,-89.3037147
622,53558,53534,0,43.007604,-89.294221,42.8405704,-89.0752499
623,53558,53544,0,43.007604,-89.294221,42.8735021,-89.9159785
624,53558,53555,0,43.007604,-89.294221,43.3093378,-89.5686271
625,53558,53558,1115,43.007604,-89.294221,43.007604,-89.294221
626,53558,53559,0,43.007604,-89.294221,43.15161519999999,-89.0752499
627,53558,53560,0,43.007604,-89.294221,43.1939017,-89.7942892
628,53558,53562,48,43.007604,-89.294221,43.1156039,-89.5308903
629,53558,53571,0,43.007604,-89.294221,43.2709121,-89.3594449
630,53558,53572,9,43.007604,-89.294221,42.9608139,-89.7192132
631,53558,53574,0,43.007604,-89.294221,42.8047254,-89.64399240000002
632,53558,53575,77,43.007604,-89.294221,42.9205564,-89.3795835
633,53558,53583,0,43.007604,-89.294221,43.2327288,-89.8692203
634,53558,53589,120,43.007604,-89.294221,42.9196358,-89.2277026
635,53558,53590,112,43.007604,-89.294221,43.1912263,-89.18964299999999
636,53558,53593,37,43.007604,-89.294221,42.999243,-89.5686271
637,53558,53597,3,43.007604,-89.294221,43.192794,-89.4553088
638,53558,53598,1,43.007604,-89.294221,43.2066938,-89.336925
639,53558,53703,110,43.007604,-89.294221,43.0833196,-89.3724769
640,53558,53704,414,43.007604,-89.294221,43.1438143,-89.35114949999999
641,53558,53705,112,43.007604,-89.294221,43.0716332,-89.46003689999999
642,53558,53706,27,43.007604,-89.294221,43.1054334,-89.42692869999999
643,53558,53711,148,43.007604,-89.294221,43.01563729999999,-89.4318454
644,53558,53713,230,43.007604,-89.294221,43.0324123,-89.3843206
645,53558,53714,75,43.007604,-89.294221,43.099931,-89.3084607
646,53558,53715,101,43.007604,-89.294221,43.0592056,-89.4008958
647,53558,53716,306,43.007604,-89.294221,43.0709333,-89.32743909999999
648,53558,53717,20,43.007604,-89.294221,43.0718858,-89.5167298
649,53558,53718,233,43.007604,-89.294221,43.0850514,-89.25622390000001
650,53558,53719,92,43.007604,-89.294221,43.0282084,-89.5214505
651,53558,53726,11,43.007604,-89.294221,43.06903430000001,-89.4245627
652,53558,53792,0,43.007604,-89.294221,43.0772547,-89.430773
653,53558,53911,0,43.007604,-89.294221,43.3084717,-89.3795835
654,53558,53925,0,43.007604,-89.294221,43.3447367,-89.0370477
655,53559,53508,0,43.15161519999999,-89.0752499,42.8824665,-89.5686271
656,53559,53515,0,43.15161519999999,-89.0752499,43.1163045,-89.7567693
657,53559,53516,0,43.15161519999999,-89.0752499,42.8052388,-89.9066314
658,53559,53517,1,43.15161519999999,-89.0752499,43.029068,-89.8224054
659,53559,53521,1,43.15161519999999,-89.0752499,42.8428148,-89.41746409999999
660,53559,53523,5,43.15161519999999,-89.0752499,42.9956897,-88.99880979999999
661,53559,53527,48,43.15161519999999,-89.0752499,43.0748965,-89.18964299999999
662,53559,53528,0,43.15161519999999,-89.0752499,43.1160103,-89.64399240000002
663,53559,53529,2,43.15161519999999,-89.0752499,43.2414003,-89.5025641
664,53559,53531,9,43.15161519999999,-89.0752499,43.0743333,-89.1134166
665,53559,53532,27,43.15161519999999,-89.0752499,43.2306919,-89.3037147
666,53559,53534,0,43.15161519999999,-89.0752499,42.8405704,-89.0752499
667,53559,53544,0,43.15161519999999,-89.0752499,42.8735021,-89.9159785
668,53559,53555,0,43.15161519999999,-89.0752499,43.3093378,-89.5686271
669,53559,53558,8,43.15161519999999,-89.0752499,43.007604,-89.294221
670,53559,53559,439,43.15161519999999,-89.0752499,43.15161519999999,-89.0752499
671,53559,53560,0,43.15161519999999,-89.0752499,43.1939017,-89.7942892
672,53559,53562,12,43.15161519999999,-89.0752499,43.1156039,-89.5308903
673,53559,53571,0,43.15161519999999,-89.0752499,43.2709121,-89.3594449
674,53559,53572,0,43.15161519999999,-89.0752499,42.9608139,-89.7192132
675,53559,53574,0,43.15161519999999,-89.0752499,42.8047254,-89.64399240000002
676,53559,53575,4,43.15161519999999,-89.0752499,42.9205564,-89.3795835
677,53559,53583,0,43.15161519999999,-89.0752499,43.2327288,-89.8692203
678,53559,53589,10,43.15161519999999,-89.0752499,42.9196358,-89.2277026
679,53559,53590,590,43.15161519999999,-89.0752499,43.1912263,-89.18964299999999
680,53559,53593,7,43.15161519999999,-89.0752499,42.999243,-89.5686271
681,53559,53594,14,43.15161519999999,-89.0752499,43.1893806,-88.96053649999999
682,53559,53597,3,43.15161519999999,-89.0752499,43.192794,-89.4553088
683,53559,53598,3,43.15161519999999,-89.0752499,43.2066938,-89.336925
684,53559,53703,12,43.15161519999999,-89.0752499,43.0833196,-89.3724769
685,53559,53704,175,43.15161519999999,-89.0752499,43.1438143,-89.35114949999999
686,53559,53705,19,43.15161519999999,-89.0752499,43.0716332,-89.46003689999999
687,53559,53706,14,43.15161519999999,-89.0752499,43.1054334,-89.42692869999999
688,53559,53711,29,43.15161519999999,-89.0752499,43.01563729999999,-89.4318454
689,53559,53713,25,43.15161519999999,-89.0752499,43.0324123,-89.3843206
690,53559,53714,44,43.15161519999999,-89.0752499,43.099931,-89.3084607
691,53559,53715,40,43.15161519999999,-89.0752499,43.0592056,-89.4008958
692,53559,53716,34,43.15161519999999,-89.0752499,43.0709333,-89.32743909999999
693,53559,53717,6,43.15161519999999,-89.0752499,43.0718858,-89.5167298
694,53559,53718,75,43.15161519999999,-89.0752499,43.0850514,-89.25622390000001
695,53559,53719,14,43.15161519999999,-89.0752499,43.0282084,-89.5214505
696,53559,53726,0,43.15161519999999,-89.0752499,43.06903430000001,-89.4245627
697,53559,53792,0,43.15161519999999,-89.0752499,43.0772547,-89.430773
698,53559,53911,0,43.15161519999999,-89.0752499,43.3084717,-89.3795835
699,53559,53925,15,43.15161519999999,-89.0752499,43.3447367,-89.0370477
700,53560,53508,0,43.1939017,-89.7942892,42.8824665,-89.5686271
701,53560,53515,64,43.1939017,-89.7942892,43.1163045,-89.7567693
702,53560,53516,0,43.1939017,-89.7942892,42.8052388,-89.9066314
703,53560,53517,4,43.1939017,-89.7942892,43.029068,-89.8224054
704,53560,53523,1,43.1939017,-89.7942892,42.9956897,-88.99880979999999
705,53560,53527,5,43.1939017,-89.7942892,43.0748965,-89.18964299999999
706,53560,53528,59,43.1939017,-89.7942892,43.1160103,-89.64399240000002
707,53560,53529,1,43.1939017,-89.7942892,43.2414003,-89.5025641
708,53560,53531,2,43.1939017,-89.7942892,43.0743333,-89.1134166
709,53560,53532,2,43.1939017,-89.7942892,43.2306919,-89.3037147
710,53560,53534,0,43.1939017,-89.7942892,42.8405704,-89.0752499
711,53560,53544,0,43.1939017,-89.7942892,42.8735021,-89.9159785
712,53560,53555,0,43.1939017,-89.7942892,43.3093378,-89.5686271
713,53560,53558,3,43.1939017,-89.7942892,43.007604,-89.294221
714,53560,53559,0,43.1939017,-89.7942892,43.15161519999999,-89.0752499
715,53560,53560,112,43.1939017,-89.7942892,43.1939017,-89.7942892
716,53560,53562,74,43.1939017,-89.7942892,43.1156039,-89.5308903
717,53560,53571,0,43.1939017,-89.7942892,43.2709121,-89.3594449
718,53560,53572,17,43.1939017,-89.7942892,42.9608139,-89.7192132
719,53560,53574,0,43.1939017,-89.7942892,42.8047254,-89.64399240000002
720,53560,53575,2,43.1939017,-89.7942892,42.9205564,-89.3795835
721,53560,53583,2,43.1939017,-89.7942892,43.2327288,-89.8692203
722,53560,53589,0,43.1939017,-89.7942892,42.9196358,-89.2277026
723,53560,53590,13,43.1939017,-89.7942892,43.1912263,-89.18964299999999
724,53560,53593,30,43.1939017,-89.7942892,42.999243,-89.5686271
725,53560,53597,13,43.1939017,-89.7942892,43.192794,-89.4553088
726,53560,53598,2,43.1939017,-89.7942892,43.2066938,-89.336925
727,53560,53703,8,43.1939017,-89.7942892,43.0833196,-89.3724769
728,53560,53704,22,43.1939017,-89.7942892,43.1438143,-89.35114949999999
729,53560,53705,29,43.1939017,-89.7942892,43.0716332,-89.46003689999999
730,53560,53706,0,43.1939017,-89.7942892,43.1054334,-89.42692869999999
731,53560,53711,49,43.1939017,-89.7942892,43.01563729999999,-89.4318454
732,53560,53713,12,43.1939017,-89.7942892,43.0324123,-89.3843206
733,53560,53714,0,43.1939017,-89.7942892,43.099931,-89.3084607
734,53560,53715,13,43.1939017,-89.7942892,43.0592056,-89.4008958
735,53560,53716,19,43.1939017,-89.7942892,43.0709333,-89.32743909999999
736,53560,53717,46,43.1939017,-89.7942892,43.0718858,-89.5167298
737,53560,53718,1,43.1939017,-89.7942892,43.0850514,-89.25622390000001
738,53560,53719,76,43.1939017,-89.7942892,43.0282084,-89.5214505
739,53560,53726,0,43.1939017,-89.7942892,43.06903430000001,-89.4245627
740,53560,53792,0,43.1939017,-89.7942892,43.0772547,-89.430773
741,53560,53911,0,43.1939017,-89.7942892,43.3084717,-89.3795835
742,53562,53508,3,43.1156039,-89.5308903,42.8824665,-89.5686271
743,53562,53515,6,43.1156039,-89.5308903,43.1163045,-89.7567693
744,53562,53516,0,43.1156039,-89.5308903,42.8052388,-89.9066314
745,53562,53517,2,43.1156039,-89.5308903,43.029068,-89.8224054
746,53562,53521,0,43.1156039,-89.5308903,42.8428148,-89.41746409999999
747,53562,53523,3,43.1156039,-89.5308903,42.9956897,-88.99880979999999
748,53562,53527,5,43.1156039,-89.5308903,43.0748965,-89.18964299999999
